Model,MSO44
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,1.60000000e-07
Record Length,6250
Zero Index,680.25000000
Vertical Units,V
ANALOG_Thumbnail,

TIME,CH1
-3.54000000e-05,8.23437500e-04
-3.52400000e-05,7.32812500e-04
-3.50800000e-05,1.69531250e-03
-3.49200000e-05,7.18750000e-04
-3.47600000e-05,1.15625000e-04
-3.46000000e-05,9.92187500e-04
-3.44400000e-05,1.12343750e-03
-3.42800000e-05,1.33437500e-03
-3.41200000e-05,1.49062500e-03
-3.39600000e-05,6.23437500e-04
-3.38000000e-05,7.04687500e-04
-3.36400000e-05,1.10781250e-03
-3.34800000e-05,5.79687500e-04
-3.33200000e-05,6.26562500e-04
-3.31600000e-05,1.55937500e-03
-3.30000000e-05,9.87500000e-04
-3.28400000e-05,8.43750000e-05
-3.26800000e-05,1.49843750e-03
-3.25200000e-05,8.35937500e-04
-3.23600000e-05,4.07812500e-04
-3.22000000e-05,1.22500000e-03
-3.20400000e-05,1.36875000e-03
-3.18800000e-05,9.98437500e-04
-3.17200000e-05,4.78125000e-04
-3.15600000e-05,1.02656250e-03
-3.14000000e-05,1.44218750e-03
-3.12400000e-05,3.26562500e-04
-3.10800000e-05,6.25000000e-04
-3.09200000e-05,1.35468750e-03
-3.07600000e-05,1.38750000e-03
-3.06000000e-05,1.16406250e-03
-3.04400000e-05,8.43750000e-04
-3.02800000e-05,6.65625000e-04
-3.01200000e-05,1.19218750e-03
-2.99600000e-05,1.01250000e-03
-2.98000000e-05,5.28125000e-04
-2.96400000e-05,1.34375000e-03
-2.94800000e-05,1.83437500e-03
-2.93200000e-05,2.53125000e-04
-2.91600000e-05,9.23437500e-04
-2.90000000e-05,1.62187500e-03
-2.88400000e-05,4.84375000e-04
-2.86800000e-05,7.92187500e-04
-2.85200000e-05,1.67812500e-03
-2.83600000e-05,1.53750000e-03
-2.82000000e-05,6.96875000e-04
-2.80400000e-05,1.11875000e-03
-2.78800000e-05,1.57968750e-03
-2.77200000e-05,7.70312500e-04
-2.75600000e-05,3.96875000e-04
-2.74000000e-05,1.09218750e-03
-2.72400000e-05,1.24062500e-03
-2.70800000e-05,1.53593750e-03
-2.69200000e-05,1.48125000e-03
-2.67600000e-05,6.95312500e-04
-2.66000000e-05,1.00468750e-03
-2.64400000e-05,1.25000000e-03
-2.62800000e-05,7.75000000e-04
-2.61200000e-05,8.29687500e-04
-2.59600000e-05,1.98593750e-03
-2.58000000e-05,9.28125000e-04
-2.56400000e-05,4.96875000e-04
-2.54800000e-05,1.76406250e-03
-2.53200000e-05,8.57812500e-04
