Model,MSO44
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,8.00000000e-08
Record Length,2500
Zero Index,271.50000000
Vertical Units,V
ANALOG_Thumbnail,

TIME,CH1
-4.76000000e-06,1.66406250e-03
-4.68000000e-06,9.53125000e-04
-4.60000000e-06,1.20312500e-03
-4.52000000e-06,1.46093750e-03
-4.44000000e-06,1.92187500e-03
-4.36000000e-06,1.61718750e-03
-4.28000000e-06,1.39062500e-03
-4.20000000e-06,1.02343750e-03
-4.12000000e-06,1.10937500e-03
-4.04000000e-06,1.05468750e-03
-3.96000000e-06,1.14062500e-03
-3.88000000e-06,1.29687500e-03
-3.80000000e-06,1.44531250e-03
-3.72000000e-06,1.38281250e-03
-3.64000000e-06,1.75000000e-03
-3.56000000e-06,1.86718750e-03
-3.48000000e-06,1.94531250e-03
-3.40000000e-06,1.92968750e-03
-3.32000000e-06,1.27343750e-03
-3.24000000e-06,8.20312500e-04
-3.16000000e-06,7.89062500e-04
-3.08000000e-06,1.20312500e-03
-3.00000000e-06,1.57031250e-03
-2.92000000e-06,1.67968750e-03
-2.84000000e-06,1.83593750e-03
-2.76000000e-06,1.50781250e-03
-2.68000000e-06,9.92187500e-04
-2.60000000e-06,7.50000000e-04
-2.52000000e-06,9.29687500e-04
-2.44000000e-06,1.61718750e-03
-2.36000000e-06,1.96093750e-03
-2.28000000e-06,2.11718750e-03
-2.20000000e-06,1.50000000e-03
-2.12000000e-06,9.06250000e-04
-2.04000000e-06,6.48437500e-04
-1.96000000e-06,1.20312500e-03
-1.88000000e-06,1.93750000e-03
-1.80000000e-06,1.95312500e-03
-1.72000000e-06,1.50000000e-03
-1.64000000e-06,8.43750000e-04
-1.56000000e-06,6.09375000e-04
-1.48000000e-06,8.12500000e-04
-1.40000000e-06,1.75000000e-03
-1.32000000e-06,2.15625000e-03
-1.24000000e-06,2.12500000e-03
-1.16000000e-06,1.46093750e-03
-1.08000000e-06,8.90625000e-04
-1.00000000e-06,8.35937500e-04
-9.20000000e-07,9.92187500e-04
