Model,MSO44
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,8.00000000e-07
Record Length,5000
Zero Index,699.00000000
Vertical Units,V
ANALOG_Thumbnail,

TIME,CH1
-1.72800000e-04,8.42578125e-02
-1.72000000e-04,8.50468750e-02
-1.71200000e-04,8.52187500e-02
-1.70400000e-04,8.48515625e-02
-1.69600000e-04,8.53671875e-02
-1.68800000e-04,8.48125000e-02
-1.68000000e-04,8.51640625e-02
-1.67200000e-04,8.48984375e-02
-1.66400000e-04,8.54843750e-02
-1.65600000e-04,8.47109375e-02
-1.64800000e-04,8.49687500e-02
-1.64000000e-04,8.55000000e-02
-1.63200000e-04,8.46562500e-02
-1.62400000e-04,8.57656250e-02
-1.61600000e-04,8.48750000e-02
-1.60800000e-04,8.52734375e-02
-1.60000000e-04,8.47812500e-02
-1.59200000e-04,8.63515625e-02
-1.58400000e-04,8.41406250e-02
-1.57600000e-04,8.53750000e-02
-1.56800000e-04,8.53750000e-02
-1.56000000e-04,8.43984375e-02
-1.55200000e-04,8.52500000e-02
-1.54400000e-04,8.47187500e-02
-1.53600000e-04,8.50703125e-02
-1.52800000e-04,8.47109375e-02
-1.52000000e-04,8.58046875e-02
-1.51200000e-04,8.45078125e-02
-1.50400000e-04,8.53203125e-02
-1.49600000e-04,8.55156250e-02
-1.48800000e-04,8.50468750e-02
-1.48000000e-04,8.55000000e-02
-1.47200000e-04,8.51171875e-02
-1.46400000e-04,8.53359375e-02
-1.45600000e-04,8.49140625e-02
-1.44800000e-04,8.54218750e-02
-1.44000000e-04,8.44609375e-02
-1.43200000e-04,8.50468750e-02
-1.42400000e-04,8.51562500e-02
-1.41600000e-04,8.42421875e-02
-1.40800000e-04,8.52890625e-02
-1.40000000e-04,8.44921875e-02
-1.39200000e-04,8.50703125e-02
-1.38400000e-04,8.45781250e-02
-1.37600000e-04,8.58984375e-02
-1.36800000e-04,8.40703125e-02
-1.36000000e-04,8.49218750e-02
-1.35200000e-04,8.52968750e-02
-1.34400000e-04,8.41250000e-02
-1.33600000e-04,8.51640625e-02
-1.32800000e-04,8.45625000e-02
-1.32000000e-04,8.48203125e-02
-1.31200000e-04,8.45937500e-02
-1.30400000e-04,8.56015625e-02
-1.29600000e-04,8.41484375e-02
-1.28800000e-04,8.47812500e-02
-1.28000000e-04,8.49218750e-02
-1.27200000e-04,8.43203125e-02
-1.26400000e-04,8.50000000e-02
-1.25600000e-04,8.40312500e-02
-1.24800000e-04,8.43281250e-02
-1.24000000e-04,8.38437500e-02
-1.23200000e-04,8.44531250e-02
-1.22400000e-04,8.33593750e-02
-1.21600000e-04,8.40156250e-02
-1.20800000e-04,8.43359375e-02
-1.20000000e-04,8.33515625e-02
-1.19200000e-04,8.47578125e-02
-1.18400000e-04,8.35859375e-02
-1.17600000e-04,8.42734375e-02
-1.16800000e-04,8.37187500e-02
-1.16000000e-04,8.53593750e-02
-1.15200000e-04,8.35390625e-02
-1.14400000e-04,8.45390625e-02
-1.13600000e-04,8.44765625e-02
-1.12800000e-04,8.38125000e-02
-1.12000000e-04,8.45390625e-02
-1.11200000e-04,8.41015625e-02
-1.10400000e-04,8.45078125e-02
-1.09600000e-04,8.38437500e-02
-1.08800000e-04,8.47500000e-02
-1.08000000e-04,8.34531250e-02
-1.07200000e-04,8.39296875e-02
-1.06400000e-04,8.41250000e-02
-1.05600000e-04,8.36093750e-02
-1.04800000e-04,8.42343750e-02
-1.04000000e-04,8.37890625e-02
-1.03200000e-04,8.40625000e-02
-1.02400000e-04,8.41484375e-02
-1.01600000e-04,8.43125000e-02
-1.00800000e-04,8.35937500e-02
-1.00000000e-04,8.45000000e-02
-9.92000000e-05,8.46718750e-02
-9.84000000e-05,8.38750000e-02
-9.76000000e-05,8.50625000e-02
-9.68000000e-05,8.43125000e-02
-9.60000000e-05,8.47500000e-02
-9.52000000e-05,8.43437500e-02
-9.44000000e-05,8.55546875e-02
-9.36000000e-05,8.38046875e-02
-9.28000000e-05,8.44531250e-02
-9.20000000e-05,8.48359375e-02
-9.12000000e-05,8.38359375e-02
-9.04000000e-05,8.46250000e-02
-8.96000000e-05,8.40390625e-02
-8.88000000e-05,8.42812500e-02
-8.80000000e-05,8.40625000e-02
-8.72000000e-05,8.50234375e-02
-8.64000000e-05,8.39296875e-02
-8.56000000e-05,8.46562500e-02
-8.48000000e-05,8.47812500e-02
-8.40000000e-05,8.44843750e-02
-8.32000000e-05,8.52734375e-02
-8.24000000e-05,8.46250000e-02
-8.16000000e-05,8.47890625e-02
-8.08000000e-05,8.46796875e-02
-8.00000000e-05,8.52890625e-02
-7.92000000e-05,8.41640625e-02
-7.84000000e-05,8.48906250e-02
-7.76000000e-05,8.48281250e-02
-7.68000000e-05,8.41562500e-02
-7.60000000e-05,8.50937500e-02
-7.52000000e-05,8.42265625e-02
-7.44000000e-05,8.46640625e-02
-7.36000000e-05,8.41875000e-02
-7.28000000e-05,8.53828125e-02
-7.20000000e-05,8.36953125e-02
-7.12000000e-05,8.45000000e-02
-7.04000000e-05,8.47109375e-02
-6.96000000e-05,8.38281250e-02
-6.88000000e-05,8.49687500e-02
-6.80000000e-05,8.44765625e-02
-6.72000000e-05,8.50312500e-02
-6.64000000e-05,8.48046875e-02
-6.56000000e-05,8.58750000e-02
-6.48000000e-05,8.46171875e-02
-6.40000000e-05,8.52890625e-02
-6.32000000e-05,8.56796875e-02
-6.24000000e-05,8.51562500e-02
-6.16000000e-05,8.56093750e-02
-6.08000000e-05,8.49609375e-02
-6.00000000e-05,8.52109375e-02
-5.92000000e-05,8.49921875e-02
-5.84000000e-05,8.53437500e-02
-5.76000000e-05,8.43906250e-02
-5.68000000e-05,8.52578125e-02
-5.60000000e-05,8.50625000e-02
-5.52000000e-05,8.44609375e-02
-5.44000000e-05,8.53281250e-02
-5.36000000e-05,8.47265625e-02
-5.28000000e-05,8.51953125e-02
-5.20000000e-05,8.49062500e-02
-5.12000000e-05,8.61093750e-02
-5.04000000e-05,8.44453125e-02
-4.96000000e-05,8.55312500e-02
-4.88000000e-05,8.58906250e-02
-4.80000000e-05,8.48984375e-02
-4.72000000e-05,8.57343750e-02
-4.64000000e-05,8.53203125e-02
-4.56000000e-05,8.56484375e-02
-4.48000000e-05,8.51875000e-02
-4.40000000e-05,8.61796875e-02
-4.32000000e-05,8.48984375e-02
-4.24000000e-05,8.53437500e-02
-4.16000000e-05,8.53984375e-02
-4.08000000e-05,8.47343750e-02
-4.00000000e-05,8.58203125e-02
-3.92000000e-05,8.50781250e-02
-3.84000000e-05,8.51718750e-02
-3.76000000e-05,8.51015625e-02
-3.68000000e-05,8.57265625e-02
-3.60000000e-05,8.49375000e-02
-3.52000000e-05,8.56406250e-02
-3.44000000e-05,8.56015625e-02
-3.36000000e-05,8.50859375e-02
-3.28000000e-05,8.61171875e-02
-3.20000000e-05,8.53828125e-02
-3.12000000e-05,8.60468750e-02
